1529284119.000000, 1529284119.000000, 1529284119.000000
32.000000, 32.000000, 32.000000
-24,55,24
-25,55,23
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,56,24
-25,56,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,56,24
-24,55,24
-24,55,24
-24,55,24
-24,55,23
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,23
-25,55,23
-25,55,24
-25,56,24
-25,55,24
-25,55,23
-24,55,24
-25,55,24
-25,56,24
-24,56,24
-25,56,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,24
-24,55,24
-25,55,24
-24,55,24
-24,55,24
-25,55,24
-24,55,24
-24,55,23
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,56,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,25
-24,55,25
-24,55,24
-25,55,24
-24,55,25
-25,55,24
-24,55,25
-24,55,24
-24,54,24
-24,55,24
-24,55,24
-25,56,24
-25,56,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,25
-24,55,24
-24,55,24
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-25,55,24
-24,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,24
-25,55,24
-25,56,24
-25,55,24
-25,55,24
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,23
-24,55,24
-24,55,24
-25,56,24
-25,56,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,25
-24,55,24
-25,55,25
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,54,24
-24,54,24
-25,55,24
-25,55,24
-25,56,24
-25,55,24
-25,55,24
-24,55,24
-25,55,24
-25,55,24
-25,55,25
-25,55,24
-25,55,25
-25,55,25
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,56,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,24
-25,55,24
-24,55,24
-25,55,24
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,56,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,54,24
-25,54,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-25,55,24
-25,55,25
-25,55,25
-25,55,25
-25,55,25
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,23
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,25
-24,55,25
-24,55,25
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-25,56,24
-25,56,24
-25,55,24
-25,55,24
-25,55,23
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,25
-24,55,24
-25,55,24
-25,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,25
-24,55,24
-24,55,24
-24,55,25
-24,55,24
-24,55,24
-25,55,24
-24,55,24
-24,55,24
-25,55,24
-24,55,24
-25,55,24
-25,55,24
-24,55,24
-24,55,24
-24,55,24
-25,55,25
-25,55,24
-24,55,25
-24,55,25
-24,55,25
-24,55,24
-24,55,24
-24,55,24
-25,56,25
-24,55,25
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,55,24
-24,56,24
-24,56,24
-24,55,24
-24,56,24
-24,56,24
-24,56,24
-24,56,24
-23,55,24
-24,55,23
-24,55,23
-24,56,23
-25,56,23
-24,56,23
-24,55,23
-24,55,23
-24,55,23
-24,55,24
-24,55,24
-24,55,24
-24,56,24
-24,55,24
-24,55,24
-24,55,24
-24,55,23
-25,55,23
-25,55,24
-25,55,24
-25,55,23
-25,55,23
-25,55,24
-25,55,23
-25,55,24
-26,55,24
-25,55,24
-25,55,24
-25,55,23
-25,55,23
-25,55,23
-25,55,23
-25,55,22
-25,55,23
-25,55,22
-25,55,22
-25,55,21
-25,55,21
-25,55,21
-25,55,20
-25,55,20
-25,54,19
-26,54,19
-27,54,19
-27,56,20
-28,56,20
-28,57,19
-30,58,19
-31,59,19
-31,59,19
-31,58,19
-30,58,19
-29,58,19
-28,59,18
-28,59,18
-29,59,17
-29,59,16
-29,59,16
-28,60,16
-28,60,16
-26,60,16
-25,59,16
-25,58,16
-24,57,16
-24,56,16
-24,55,15
-25,54,15
-24,54,15
-25,54,15
-25,54,16
-25,56,16
-23,61,19
-24,66,20
-23,66,21
-23,57,19
-24,53,19
-25,51,19
-23,56,22
-24,63,24
-22,66,39
-21,56,41
-21,52,42
-21,48,41
-22,46,37
-22,47,33
-24,49,30
-25,50,27
-26,51,23
-26,52,24
-23,53,26
-22,55,26
-20,55,25
-18,55,25
-22,55,23
-23,54,23
-22,54,24
-21,54,26
-20,53,28
-20,53,27
-22,53,27
-23,54,27
-23,55,29
-23,53,27
