1529804443.000000, IBI
13.563121,0.812537
14.406909,0.843789
40.673737,0.953169
41.830040,1.156303
46.439626,1.000046
47.267789,0.828163
48.299086,1.031297
49.267880,0.968794
50.080417,0.812537
61.784078,0.937543
62.643492,0.859414
72.487693,0.718783
93.910549,0.734409
94.691834,0.781286
126.318282,0.812537
127.193322,0.875040
128.052737,0.859414
129.005905,0.953169
130.021577,1.015671
131.021622,1.000046
132.084171,1.062549
133.084217,1.000046
134.053011,0.968794
142.928417,0.781286
143.756580,0.828163
144.569118,0.812537
145.303526,0.734409
146.069186,0.765660
146.772343,0.703157
147.584881,0.812537
148.256786,0.671906
153.522652,0.875040
154.460195,0.937543
155.319610,0.859414
156.147773,0.828163
156.991561,0.843789
157.772847,0.781286
158.601010,0.828163
165.960722,0.765660
166.742007,0.781286
167.492042,0.750034
168.226450,0.734409
181.852074,1.078174
236.213938,0.640654
237.026475,0.812537
237.932766,0.906291
251.042741,0.718783
251.839653,0.796911
252.605313,0.765660
253.433476,0.828163
254.183510,0.750034
254.855416,0.671906
261.433842,0.593777
262.105748,0.671906
262.715151,0.609403
276.262646,0.656280
276.950177,0.687531
277.622083,0.671906
293.122792,0.765660
356.531945,0.625029
357.063219,0.531274
357.610119,0.546900
358.172645,0.562526
358.844551,0.671906
361.704057,0.609403
371.032609,0.640654
371.704515,0.671906
372.298292,0.593777
372.907695,0.609403
401.643385,0.750034
402.393419,0.750034
407.471777,0.796911
408.237437,0.765660
409.065600,0.828163
409.909388,0.843789
410.721925,0.812537
411.503211,0.781286
412.362626,0.859414
413.143911,0.781286
413.909571,0.765660
414.690857,0.781286
415.487769,0.796911
416.284680,0.796911
417.065966,0.781286
418.081637,1.015671
431.004104,0.734409
431.754138,0.750034
432.504173,0.750034
435.910578,0.734409
436.629361,0.718783
437.348144,0.718783
438.098179,0.750034
438.863839,0.765660
443.739062,0.796911
444.582850,0.843789
452.598842,0.796911
453.458257,0.859414
454.255168,0.796911
455.083331,0.828163
455.895868,0.812537
456.739657,0.843789
457.583446,0.843789
458.411608,0.828163
459.224146,0.812537
460.052309,0.828163
460.864846,0.812537
461.599254,0.734409
462.458669,0.859414
463.239954,0.781286
464.021240,0.781286
464.802526,0.781286
465.583812,0.781286
466.349472,0.765660
467.083880,0.734409
467.865166,0.781286
468.615201,0.750034
469.380861,0.765660
470.130895,0.750034
470.896555,0.765660
471.677841,0.781286
472.474752,0.796911
473.240412,0.765660
477.865624,0.765660
478.600033,0.734409
479.350067,0.750034
480.115727,0.765660
480.865761,0.750034
481.584544,0.718783
482.350204,0.765660
491.194359,0.765660
491.913142,0.718783
492.647551,0.734409
493.413211,0.765660
494.131994,0.718783
494.835151,0.703157
495.569559,0.734409
496.288342,0.718783
497.038377,0.750034
497.772785,0.734409
498.491568,0.718783
499.194725,0.703157
499.913508,0.718783
500.647917,0.734409
501.366700,0.718783
505.132497,0.781286
512.632840,0.734409
513.367249,0.734409
514.148535,0.781286
514.882943,0.734409
515.601726,0.718783
516.351761,0.750034
517.086169,0.734409
517.867455,0.781286
518.601864,0.734409
519.367524,0.765660
520.164435,0.796911
520.898844,0.734409
521.664504,0.765660
522.430164,0.765660
523.148947,0.718783
523.914607,0.765660
524.680267,0.765660
525.461553,0.781286
526.195961,0.734409
526.961621,0.765660
527.711656,0.750034
528.446064,0.734409
529.180473,0.734409
529.883630,0.703157
530.649290,0.765660
531.383699,0.734409
532.102482,0.718783
536.446430,0.703157
537.165213,0.718783
537.915248,0.750034
538.649656,0.734409
539.399691,0.750034
540.134099,0.734409
540.868508,0.734409
541.618542,0.750034
542.321699,0.703157
543.040482,0.718783
543.743639,0.703157
544.431171,0.687531
548.853248,0.750034
549.603283,0.750034
550.337691,0.734409
551.134603,0.796911
551.884637,0.750034
552.634671,0.750034
553.384706,0.750034
554.119114,0.734409
554.822272,0.703157
555.556680,0.734409
556.259837,0.703157
556.978620,0.718783
557.713029,0.734409
558.416186,0.703157
559.134969,0.718783
559.853752,0.718783
560.556909,0.703157
561.260066,0.703157
561.994475,0.734409
562.697632,0.703157
563.416415,0.718783
564.166449,0.750034
564.900858,0.734409
565.635267,0.734409
566.400927,0.765660
567.150961,0.750034
567.900995,0.750034
568.682281,0.781286
569.463567,0.781286
570.213601,0.750034
570.994887,0.781286
571.760547,0.765660
572.526207,0.765660
573.260616,0.734409
573.995024,0.734409
574.698181,0.703157
575.463841,0.765660
576.213876,0.750034
576.995162,0.781286
577.776447,0.781286
578.588984,0.812537
579.401522,0.812537
580.182807,0.781286
580.979719,0.796911
581.792256,0.812537
582.573542,0.781286
583.370453,0.796911
584.182991,0.812537
584.979902,0.796911
585.792439,0.812537
594.339705,0.734409
595.167868,0.828163
595.902277,0.734409
596.683563,0.781286
600.543114,0.765660
601.324400,0.781286
602.168189,0.843789
603.105732,0.937543
614.168738,1.156303
615.246912,1.078174
616.356338,1.109426
617.231378,0.875040
618.200173,0.968794
619.231470,1.031297
620.059633,0.828163
620.934673,0.875040
621.934719,1.000046
622.809759,0.875040
623.637922,0.828163
624.450459,0.812537
629.560068,0.953169
630.544488,0.984420
631.607036,1.062549
632.482076,0.875040
633.435245,0.953169
634.372788,0.937543
635.294705,0.921917
636.263499,0.968794
637.138540,0.875040
638.076082,0.937543
639.138631,1.062549
640.029297,0.890666
641.013717,0.984420
642.154394,1.140677
643.091937,0.937543
644.107609,1.015671
645.123280,1.015671
646.076449,0.953169
647.154623,1.078174
648.107792,0.953169
649.107837,1.000046
650.154760,1.046923
651.061052,0.906291
652.123600,1.062549
653.092395,0.968794
654.092441,1.000046
655.123738,1.031297
656.061281,0.937543
657.108204,1.046923
658.155127,1.046923
659.155172,1.000046
660.170844,1.015671
661.124012,0.953169
662.108433,0.984420
663.045975,0.937543
663.999144,0.953169
664.905436,0.906291
665.874230,0.968794
666.811773,0.937543
667.733690,0.921917
668.608730,0.875040
669.468144,0.859414
670.499442,1.031297
671.405733,0.906291
672.405779,1.000046
673.249568,0.843789
674.171485,0.921917
675.093402,0.921917
675.984068,0.890666
676.984113,1.000046
691.266017,0.687531
691.875420,0.609403
692.500449,0.625029
724.330031,0.734409
725.033188,0.703157
725.673842,0.640654
726.345748,0.671906
727.017654,0.671906
727.705185,0.687531
728.330214,0.625029
729.017745,0.687531
739.221337,0.718783
798.567804,0.890666
808.990156,0.609403
831.678694,1.015671
832.584986,0.906291
833.506903,0.921917
834.413195,0.906291
838.632138,0.781286
839.444675,0.812537
840.225961,0.781286
841.069749,0.843789
841.929164,0.859414
842.851081,0.921917
843.772998,0.921917
844.710541,0.937543
861.164419,0.828163
862.070711,0.906291
862.961376,0.890666
863.914545,0.953169
867.711594,0.812537
868.477254,0.765660
869.242914,0.765660
870.196083,0.953169
885.712418,0.718783
886.446826,0.734409
887.181235,0.734409
899.978696,0.687531
900.744356,0.765660
901.431887,0.687531
902.166296,0.734409
902.900704,0.734409
903.572610,0.671906
904.244516,0.671906
904.932047,0.687531
905.603953,0.671906
906.244607,0.640654
906.916513,0.671906
907.572793,0.656280
908.244699,0.671906
908.900979,0.656280
909.572885,0.671906
910.197913,0.625029
910.901071,0.703157
914.166845,0.656280
914.823125,0.656280
915.479405,0.656280
916.135685,0.656280
919.292080,0.640654
919.917108,0.625029
920.542137,0.625029
932.073915,0.687531
932.761446,0.687531
933.480229,0.718783
934.167761,0.687531
934.839666,0.671906
935.542824,0.703157
938.917978,0.656280
939.574258,0.656280
940.230538,0.656280
940.886818,0.656280
941.543098,0.656280
942.199378,0.656280
942.871284,0.671906
943.527564,0.656280
947.027724,0.734409
947.715256,0.687531
948.434039,0.718783
949.309079,0.875040
953.293636,0.703157
954.028045,0.734409
954.731202,0.703157
955.449985,0.718783
956.153142,0.703157
956.809422,0.656280
957.496953,0.687531
958.137608,0.640654
958.809514,0.671906
959.481419,0.671906
966.919260,0.656280
967.841177,0.921917
972.919534,0.765660
973.700820,0.781286
974.497732,0.796911
975.294643,0.796911
976.029052,0.734409
976.779086,0.750034
977.513495,0.734409
978.216652,0.703157
978.951061,0.734409
979.716721,0.765660
980.451129,0.734409
981.154286,0.703157
981.873069,0.718783
982.576226,0.703157
983.295009,0.718783
984.029418,0.734409
984.779452,0.750034
985.513861,0.734409
986.263895,0.750034
987.045181,0.781286
991.576638,0.734409
992.311047,0.734409
993.061081,0.750034
993.826741,0.765660
994.592402,0.765660
995.326810,0.734409
998.717590,0.656280
1013.358886,0.828163
1014.187048,0.828163
1014.952708,0.765660
1060.486043,0.671906
1061.204826,0.718783
1061.907983,0.703157
1062.720520,0.812537
1063.517431,0.796911
1064.298717,0.781286
1065.142506,0.843789
1065.892540,0.750034
1066.658200,0.765660
1070.924021,0.687531
1081.893273,0.828163
1085.580941,0.343766
1085.971584,0.390643
1143.927362,0.671906
1144.646145,0.718783
1145.364928,0.718783
1146.130588,0.765660
1171.647381,0.687531
1172.553673,0.906291
1177.725784,0.875040
1200.492451,0.640654
1201.258111,0.765660
1202.023772,0.765660
1202.805057,0.781286
1207.539649,0.921917
1208.524069,0.984420
1209.461612,0.937543
1210.633541,1.171929
1214.930612,0.875040
1215.961910,1.031297
1216.805698,0.843789
1217.649487,0.843789
1218.337018,0.687531
1219.165181,0.828163
1219.946467,0.781286
1220.774630,0.828163
1221.634044,0.859414
1222.430956,0.796911
1223.384124,0.953169
1224.259164,0.875040
1225.118579,0.859414
1225.868613,0.750034
1226.759279,0.890666
1227.603067,0.843789
1228.321850,0.718783
1229.196890,0.875040
1229.962550,0.765660
1230.806339,0.843789
1231.634502,0.828163
1232.322033,0.687531
1233.150196,0.828163
1233.837728,0.687531
1234.478382,0.640654
1238.712951,0.859414
1239.650494,0.937543
1240.494282,0.843789
1241.353697,0.859414
1242.259988,0.906291
1243.010023,0.750034
1243.916314,0.906291
1244.697600,0.781286
1245.635143,0.937543
1246.463306,0.828163
1247.338346,0.875040
1248.197760,0.859414
1249.104052,0.906291
1249.947840,0.843789
1250.713500,0.765660
1251.619792,0.906291
1252.510458,0.890666
1253.244866,0.734409
1258.276346,0.859414
1259.104509,0.828163
1259.963924,0.859414
1260.823338,0.859414
1261.667127,0.843789
1262.526541,0.859414
1263.385955,0.859414
1264.182867,0.796911
1265.042281,0.859414
1265.823567,0.781286
1266.667356,0.843789
1267.511144,0.843789
1268.308056,0.796911
1269.198721,0.890666
1270.073761,0.875040
1270.870673,0.796911
1271.776964,0.906291
1272.573876,0.796911
1273.386413,0.812537
1274.214576,0.828163
1275.073990,0.859414
1275.964656,0.890666
1276.824070,0.859414
1277.730362,0.906291
1278.667905,0.937543
1279.527319,0.859414
1280.480488,0.953169
1281.277399,0.796911
1282.152439,0.875040
1282.996228,0.843789
1283.808765,0.812537
1284.668180,0.859414
1285.558845,0.890666
1286.418260,0.859414
1287.308925,0.890666
1288.137088,0.828163
1289.027754,0.890666
1289.824666,0.796911
1290.668454,0.843789
1291.480991,0.812537
1292.277903,0.796911
1293.121691,0.843789
1293.949854,0.828163
1294.653012,0.703157
1295.496800,0.843789
1296.215583,0.718783
1297.137500,0.921917
1297.825032,0.687531
1298.543815,0.718783
1299.418855,0.875040
1300.293895,0.875040
1301.122058,0.828163
1301.965846,0.843789
1302.794009,0.828163
1303.559669,0.765660
1304.340955,0.781286
1305.137866,0.796911
1305.966029,0.828163
1306.809818,0.843789
1307.575478,0.765660
1308.356764,0.781286
1309.075547,0.718783
1309.888084,0.812537
1310.747498,0.859414
1311.653790,0.906291
1312.544456,0.890666
1313.341367,0.796911
1314.294536,0.953169
1315.169576,0.875040
