2018-06-27 18:00:24.518,1,"postmed S"
2018-06-27 17:57:24.024,1,"postmed S"
2018-06-27 17:55:35.289,1,"shower E"
2018-06-27 17:52:34.799,1,"shower S"
2018-06-27 17:41:07.577,1,"prep E"
2018-06-27 17:40:52.214,1,"prep S"
2018-06-27 17:37:07.724,1,"premed E"
2018-06-27 17:34:06.955,1,"premed S"
2018-06-27 17:30:37.399,1,"expt S"
