2018-08-01 19:06:02.453,1,"postmed E"
2018-08-01 19:03:02.279,1,"postmed S"
2018-08-01 18:59:33.139,1,"shower E"
2018-08-01 18:56:33.751,1,"shower S"
2018-08-01 18:49:28.987,1,"prep E"
2018-08-01 18:49:15.529,1,"prep S"
2018-08-01 18:43:36.359,1,"premed E"
2018-08-01 18:40:24.701,1,"premed S"
2018-08-01 18:37:33.867,1,"expt S"
