2018-07-03 15:30:59.992,0,"postmed E"
2018-07-03 15:28:06.164,0,"postmed S"
2018-07-03 15:26:39.000,0,"shower E"
2018-07-03 15:23:30.496,0,"shower S"
2018-07-03 15:21:12.702,0,"prep E"
2018-07-03 15:21:01.527,0,"prep S"
2018-07-03 15:19:19.666,0,"premed E"
2018-07-03 15:16:11.331,0,"premed S" 
