2018-07-01 18:00:38.402,1,"postmed E"
2018-07-01 17:57:15.340,1,"postmed S"
2018-07-01 17:54:52.692,1,"Shower E"
2018-07-01 17:51:52.433,1,"Shower S"
2018-07-01 17:48:04.558,1,"prep E"
2018-07-01 17:47:50.135,1,"prep S"
2018-07-01 17:42:49.912,1,"premed E"
2018-07-01 17:39:50.589,1,"premed S"
2018-07-01 17:39:40.319,1,"-"
2018-07-01 17:35:41.418,1,"expt S"
