1524627992.000000, IBI
23.532327,0.812537
24.297987,0.765660
25.079273,0.781286
25.813682,0.734409
122.990005,0.593777
123.568156,0.578151
124.146308,0.578151
124.755711,0.609403
125.380739,0.625029
126.021394,0.640654
160.007324,1.015671
160.897990,0.890666
417.909755,0.750034
418.816046,0.906291
419.659835,0.843789
420.409869,0.750034
421.284909,0.875040
429.097767,0.812537
429.847801,0.750034
430.613461,0.765660
431.332244,0.718783
432.082278,0.750034
432.754184,0.671906
433.519844,0.765660
434.285504,0.765660
434.988662,0.703157
435.660567,0.671906
449.473700,0.687531
450.254985,0.781286
451.067523,0.812537
451.770680,0.703157
452.598843,0.828163
453.473883,0.875040
473.787313,0.796911
474.552973,0.765660
475.303007,0.750034
476.146796,0.843789
485.803488,0.640654
486.537896,0.734409
487.209802,0.671906
487.866082,0.656280
528.242930,0.781286
529.117970,0.875040
529.930507,0.812537
530.696167,0.765660
531.649336,0.953169
532.414996,0.765660
533.227533,0.812537
534.055696,0.828163
535.024491,0.968794
535.790151,0.765660
536.774571,0.984420
537.680862,0.906291
538.618405,0.937543
539.555948,0.937543
540.446614,0.890666
541.227900,0.781286
542.102940,0.875040
543.040483,0.937543
543.837394,0.796911
544.759311,0.921917
545.743731,0.984420
546.540643,0.796911
556.994246,0.984420
560.931926,0.796911
561.947598,1.015671
562.760135,0.812537
563.697678,0.937543
564.619595,0.921917
565.338378,0.718783
566.229044,0.890666
567.260341,1.031297
571.526161,0.890666
572.510581,0.984420
573.463750,0.953169
574.370042,0.906291
575.354462,0.984420
576.307630,0.953169
577.198296,0.890666
578.182716,0.984420
579.120259,0.937543
580.026551,0.906291
737.143118,0.812537
814.521660,0.578151
815.084185,0.562526
815.599834,0.515649
816.193611,0.593777
816.803014,0.609403
817.318663,0.515649
822.537652,0.609403
823.131429,0.593777
823.693954,0.562526
824.272106,0.578151
824.850257,0.578151
825.459660,0.609403
825.959683,0.500023
826.569086,0.609403
827.147238,0.578151
827.725389,0.578151
828.350418,0.625029
848.288830,0.703157
849.116993,0.828163
849.820150,0.703157
850.663939,0.843789
851.398348,0.734409
852.164008,0.765660
852.882791,0.718783
853.664076,0.781286
854.335982,0.671906
