1530229324.000000, 1530229324.000000, 1530229324.000000
32.000000, 32.000000, 32.000000
-54,-25,-23
-55,-25,-25
-55,-25,-25
-55,-24,-25
-56,-23,-25
-57,-23,-25
-57,-23,-24
-57,-23,-23
-57,-23,-22
-55,-23,-23
-56,-23,-24
-55,-22,-24
-57,-22,-24
-56,-23,-24
-56,-23,-24
-56,-23,-24
-56,-23,-24
-57,-22,-24
-58,-22,-23
-58,-21,-23
-58,-21,-23
-58,-21,-23
-58,-21,-22
-58,-21,-22
-57,-21,-23
-56,-22,-23
-56,-23,-24
-55,-23,-24
-56,-24,-24
-55,-24,-24
-56,-24,-25
-55,-24,-24
-55,-24,-24
-54,-24,-24
-55,-24,-24
-55,-24,-24
-56,-24,-24
-57,-24,-24
-58,-24,-23
-57,-24,-23
-56,-24,-23
-55,-24,-23
-54,-24,-24
-54,-24,-24
-54,-25,-24
-54,-25,-25
-54,-25,-25
-54,-25,-24
-54,-25,-24
-54,-26,-25
-54,-26,-24
-54,-27,-25
-55,-25,-25
-55,-25,-25
-55,-26,-24
-55,-26,-25
-56,-25,-25
-56,-25,-24
-55,-25,-24
-55,-25,-24
-54,-25,-24
-53,-26,-25
-54,-26,-25
-53,-26,-26
-54,-26,-26
-54,-26,-25
-54,-26,-25
-54,-25,-25
-54,-25,-25
-54,-25,-26
-54,-24,-26
-53,-24,-26
-54,-24,-25
-54,-24,-26
-53,-24,-25
-55,-23,-27
-55,-23,-27
-55,-24,-27
-56,-24,-27
-57,-23,-27
-56,-23,-26
-56,-23,-25
-55,-22,-25
-54,-23,-26
-54,-22,-27
-55,-23,-27
-55,-23,-27
-55,-22,-26
-55,-22,-26
-55,-22,-27
-55,-22,-26
-56,-22,-26
-56,-22,-26
-56,-23,-26
-55,-23,-25
-55,-23,-26
-55,-23,-26
-55,-23,-26
-54,-23,-27
-55,-23,-27
-55,-23,-26
-56,-23,-26
-56,-23,-25
-56,-23,-26
-56,-23,-26
-55,-24,-26
-56,-24,-26
-56,-23,-26
-56,-23,-26
-55,-23,-25
-55,-22,-25
-55,-22,-24
-55,-22,-24
-55,-22,-24
-55,-23,-24
-55,-23,-24
-55,-23,-24
-55,-24,-24
-55,-23,-25
-55,-24,-25
-55,-24,-25
-54,-24,-25
-55,-24,-26
-55,-25,-25
-55,-26,-26
-55,-25,-26
-55,-25,-26
-54,-26,-26
-53,-26,-26
-53,-25,-26
-52,-25,-26
-52,-26,-25
-53,-26,-26
-53,-27,-26
-55,-26,-26
-55,-26,-26
-55,-26,-26
-55,-25,-26
-54,-25,-26
-54,-24,-26
-54,-24,-25
-53,-24,-25
-54,-24,-25
-54,-24,-26
-54,-24,-26
-54,-24,-26
-54,-24,-27
-55,-25,-27
-55,-25,-27
-55,-25,-27
-55,-25,-27
-55,-24,-26
-54,-24,-27
-54,-23,-27
-55,-23,-27
-54,-22,-27
-55,-22,-26
-55,-22,-25
-56,-22,-26
-56,-22,-25
-56,-22,-25
-56,-22,-26
-56,-22,-26
-56,-22,-26
-55,-22,-26
-55,-22,-25
-55,-22,-26
-56,-22,-26
-56,-22,-26
-56,-22,-25
-55,-22,-26
-55,-22,-26
-55,-21,-25
-55,-22,-25
-56,-22,-25
-56,-22,-25
-56,-22,-25
-56,-22,-26
-56,-22,-27
-55,-23,-27
-55,-23,-27
-55,-23,-26
-55,-23,-26
-55,-23,-26
-55,-23,-26
-54,-24,-26
-55,-23,-26
-55,-23,-26
-55,-23,-26
-55,-23,-25
-56,-23,-25
-55,-23,-25
-55,-23,-26
-55,-23,-26
-54,-23,-26
-54,-24,-26
-54,-24,-26
-54,-24,-26
-54,-24,-26
-55,-24,-26
-54,-24,-26
-55,-24,-26
-55,-24,-26
-55,-24,-26
-55,-24,-25
-54,-24,-25
-54,-25,-25
-53,-26,-25
-53,-26,-26
-53,-26,-26
-53,-26,-26
-54,-26,-27
-54,-26,-26
-54,-26,-26
-54,-26,-26
-55,-26,-26
-55,-26,-26
-54,-25,-27
-54,-25,-26
-53,-25,-26
-53,-25,-26
-54,-24,-26
-54,-24,-26
-54,-24,-26
-54,-24,-27
-53,-24,-27
-54,-24,-27
-55,-24,-27
-55,-24,-26
-54,-24,-26
-54,-24,-27
-54,-24,-27
-55,-24,-27
-55,-23,-27
-55,-23,-26
-55,-23,-26
-55,-23,-27
-55,-23,-27
-55,-23,-27
-55,-22,-27
-56,-22,-26
-56,-22,-26
-56,-22,-26
-57,-21,-25
-57,-21,-25
-56,-21,-25
-55,-22,-25
-55,-22,-25
-55,-22,-26
-55,-22,-26
-56,-21,-26
-57,-21,-26
-57,-21,-25
-56,-22,-25
-56,-22,-25
-56,-22,-25
-56,-22,-26
-56,-22,-26
-56,-22,-26
-55,-22,-25
-55,-22,-26
-55,-22,-25
-55,-22,-25
-56,-22,-25
-56,-22,-25
-56,-21,-25
-56,-21,-25
-55,-22,-26
