1530145803.000000, 1530145803.000000, 1530145803.000000
32.000000, 32.000000, 32.000000
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,16,3
-65,17,3
-65,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,16,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,16,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,2
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,16,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,2
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,2
-64,17,3
-64,17,3
-64,17,3
-64,17,2
-64,17,2
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
-64,17,3
