1533173737.000000, 1533173737.000000, 1533173737.000000
32.000000, 32.000000, 32.000000
-55,12,34
-55,12,34
-55,12,34
-55,13,34
-56,14,34
-55,14,34
-55,13,34
-55,13,35
-54,13,35
-55,13,34
-55,13,35
-55,13,35
-55,12,34
-55,12,34
-56,12,34
-55,13,34
-55,13,34
-55,14,34
-55,13,34
-55,13,34
-55,13,35
-54,13,35
-55,13,35
-55,12,35
-55,12,35
-55,12,34
-55,12,35
-55,12,34
-55,13,34
-55,14,34
-55,14,34
-55,13,35
-55,12,35
-55,13,35
-55,14,35
-54,14,34
-54,13,35
-55,12,35
-55,12,35
-55,11,35
-55,12,35
-55,12,34
-55,13,34
-55,14,34
-55,14,34
-54,13,35
-54,13,35
-54,13,36
-54,13,35
-54,13,35
-54,12,35
-55,11,35
-55,11,35
-55,12,35
-55,12,34
-55,14,34
-55,14,34
-55,14,34
-54,12,36
-54,13,35
-54,13,35
-54,13,35
-55,13,35
-55,11,35
-55,11,35
-55,11,34
-56,12,34
-55,13,34
-55,13,34
-55,14,34
-54,13,35
-54,13,35
-54,13,35
-54,13,35
-54,12,35
-54,12,35
-55,11,35
-55,11,35
-55,11,34
-55,12,34
-55,13,34
-55,14,34
-55,15,35
-54,15,35
-53,14,36
-53,13,36
-53,12,36
-53,12,36
-54,12,35
-55,12,35
-55,11,34
-55,11,35
-55,11,35
-55,11,35
-55,11,35
-54,11,35
-55,11,35
-55,11,35
-55,11,35
-55,11,35
-55,11,34
-55,11,35
-55,10,35
-54,10,36
-54,9,35
-55,9,36
-55,9,36
-55,8,36
-55,7,36
-55,7,37
-55,7,37
-55,7,37
-54,7,37
-54,7,37
-54,7,37
-54,7,37
-54,8,37
-54,8,37
-54,9,36
-54,9,36
-54,9,36
-54,9,36
-54,9,35
-56,7,34
-58,7,34
-58,7,34
-56,7,34
-55,9,35
-54,10,36
-54,12,36
-54,12,36
-54,12,36
-53,12,37
-53,11,37
-53,11,37
-53,10,37
-53,11,37
-53,12,37
-53,12,37
-53,12,37
-52,11,38
-52,11,38
-53,11,37
-53,10,37
-53,10,37
-54,9,37
-54,10,37
-54,11,37
-53,12,37
-53,13,37
-53,14,37
-53,14,37
-52,14,37
-52,12,38
-52,11,38
-52,10,39
-52,9,39
-53,10,39
-53,10,38
-53,10,38
-52,10,37
-53,10,37
-54,11,37
-55,11,37
-54,11,37
-53,12,36
-54,12,37
-54,13,37
-54,13,36
-53,12,36
-54,10,37
-54,10,37
-54,9,38
-54,9,38
-54,10,38
-53,10,37
-54,10,37
-54,10,37
-54,10,37
-54,10,37
-54,11,37
-54,12,36
-54,13,36
-53,13,36
-53,12,37
-53,11,37
-53,10,37
-53,10,37
-53,10,38
-52,10,39
-52,9,38
-53,10,38
-54,11,37
-54,11,37
-53,11,37
-53,12,37
-53,12,37
-53,13,36
-54,14,36
-53,12,36
-53,11,37
-53,10,38
-53,10,38
-54,10,38
-53,10,38
-52,11,38
-52,11,38
-53,11,38
-54,11,37
-54,11,37
-53,12,37
-53,12,37
-53,13,37
-53,14,36
